"FLOW","Type of FDI","ECOACT","Industry","CUR","Currency","COU","Reporting country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IN","Inward","9995","OTHER SERVICES","SUB","Reported currency","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,782.586,,
"IN","Inward","9995","OTHER SERVICES","SUB","Reported currency","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,2180.384,,
"IN","Inward","9995","OTHER SERVICES","SUB","Reported currency","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,981.226,,
"IN","Inward","9995","OTHER SERVICES","USD","US Dollar","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,2699.465,,
"IN","Inward","9995","OTHER SERVICES","USD","US Dollar","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,1857.622,,
"IN","Inward","9995","OTHER SERVICES","USD","US Dollar","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,3705.597,,
"IN","Inward","9995","OTHER SERVICES","USD","US Dollar","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,2100.339,,
"IN","Inward","9995","OTHER SERVICES","USD","US Dollar","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,1601.636,,
"IN","Inward","9995","OTHER SERVICES","USD","US Dollar","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,2351.274,,
"IN","Inward","9995","OTHER SERVICES","USD","US Dollar","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,3220.785,,
"IN","Inward","9995","OTHER SERVICES","USD","US Dollar","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,782.586,,
"IN","Inward","9995","OTHER SERVICES","USD","US Dollar","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,2180.384,,
"IN","Inward","9995","OTHER SERVICES","USD","US Dollar","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,981.226,,
"IN","Inward","9200","Recreational, cultural and sporting activities","SUB","Reported currency","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,1.787,,
"IN","Inward","9200","Recreational, cultural and sporting activities","SUB","Reported currency","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,3.238,,
"IN","Inward","9200","Recreational, cultural and sporting activities","SUB","Reported currency","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,38.522,,
"IN","Inward","9200","Recreational, cultural and sporting activities","SUB","Reported currency","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,54.638,,
"IN","Inward","9200","Recreational, cultural and sporting activities","SUB","Reported currency","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,266.651,,
"IN","Inward","9200","Recreational, cultural and sporting activities","SUB","Reported currency","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,-14.658,,
"IN","Inward","9200","Recreational, cultural and sporting activities","SUB","Reported currency","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,5.156,,
"IN","Inward","9200","Recreational, cultural and sporting activities","SUB","Reported currency","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,31.436,,
"IN","Inward","9200","Recreational, cultural and sporting activities","SUB","Reported currency","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,91.298,,
"IN","Inward","9200","Recreational, cultural and sporting activities","SUB","Reported currency","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,4.903,,
"IN","Inward","9200","Recreational, cultural and sporting activities","USD","US Dollar","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,1.787,,
"IN","Inward","9200","Recreational, cultural and sporting activities","USD","US Dollar","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,3.238,,
"IN","Inward","9200","Recreational, cultural and sporting activities","USD","US Dollar","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,38.522,,
"IN","Inward","9200","Recreational, cultural and sporting activities","USD","US Dollar","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,54.638,,
"IN","Inward","9200","Recreational, cultural and sporting activities","USD","US Dollar","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,266.651,,
"IN","Inward","9200","Recreational, cultural and sporting activities","USD","US Dollar","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,-14.658,,
"IN","Inward","9200","Recreational, cultural and sporting activities","USD","US Dollar","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,5.156,,
"IN","Inward","9200","Recreational, cultural and sporting activities","USD","US Dollar","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,31.436,,
"IN","Inward","9200","Recreational, cultural and sporting activities","USD","US Dollar","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,91.298,,
"IN","Inward","9200","Recreational, cultural and sporting activities","USD","US Dollar","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,4.903,,
"IN","Inward","9996D","Unallocated","SUB","Reported currency","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,-1763.894,,
"IN","Inward","9996D","Unallocated","SUB","Reported currency","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,-1716.978,,
"IN","Inward","9996D","Unallocated","SUB","Reported currency","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,-1543.798,,
"IN","Inward","9996D","Unallocated","SUB","Reported currency","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,97.704,,
"IN","Inward","9996D","Unallocated","SUB","Reported currency","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,449.126,,
"IN","Inward","9996D","Unallocated","SUB","Reported currency","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,-870.214,,
"IN","Inward","9996D","Unallocated","SUB","Reported currency","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,138.59,,
"IN","Inward","9996D","Unallocated","SUB","Reported currency","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,834.443,,
"IN","Inward","9996D","Unallocated","SUB","Reported currency","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,821.768,,
"IN","Inward","9996D","Unallocated","SUB","Reported currency","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,711.325,,
"OUT","Outward","9996D","Unallocated","SUB","Reported currency","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,1253.464,,
"OUT","Outward","9996D","Unallocated","SUB","Reported currency","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,4431.907,,
"OUT","Outward","9996D","Unallocated","SUB","Reported currency","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,6473.996,,
"OUT","Outward","9996D","Unallocated","SUB","Reported currency","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,5758.48,,
"OUT","Outward","9996D","Unallocated","SUB","Reported currency","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,8256.34,,
"OUT","Outward","9996D","Unallocated","SUB","Reported currency","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,1157.139,,
"OUT","Outward","9996D","Unallocated","SUB","Reported currency","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,9603.652,,
"OUT","Outward","9996D","Unallocated","SUB","Reported currency","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,15049.549,,
"OUT","Outward","9996D","Unallocated","SUB","Reported currency","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,12636.221,,
"OUT","Outward","9996D","Unallocated","SUB","Reported currency","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,22470.373,,
"IN","Inward","9996D","Unallocated","USD","US Dollar","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,-1763.894,,
"IN","Inward","9996D","Unallocated","USD","US Dollar","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,-1716.978,,
"IN","Inward","9996D","Unallocated","USD","US Dollar","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,-1543.798,,
"IN","Inward","9996D","Unallocated","USD","US Dollar","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,97.704,,
"IN","Inward","9996D","Unallocated","USD","US Dollar","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,449.126,,
"IN","Inward","9996D","Unallocated","USD","US Dollar","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,-870.214,,
"IN","Inward","9996D","Unallocated","USD","US Dollar","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,138.59,,
"IN","Inward","9996D","Unallocated","USD","US Dollar","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,834.443,,
"IN","Inward","9996D","Unallocated","USD","US Dollar","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,821.768,,
"IN","Inward","9996D","Unallocated","USD","US Dollar","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,711.325,,
"OUT","Outward","9996D","Unallocated","USD","US Dollar","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,1253.464,,
"OUT","Outward","9996D","Unallocated","USD","US Dollar","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,4431.907,,
"OUT","Outward","9996D","Unallocated","USD","US Dollar","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,6473.996,,
"OUT","Outward","9996D","Unallocated","USD","US Dollar","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,5758.48,,
"OUT","Outward","9996D","Unallocated","USD","US Dollar","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,8256.34,,
"OUT","Outward","9996D","Unallocated","USD","US Dollar","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,1157.139,,
"OUT","Outward","9996D","Unallocated","USD","US Dollar","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,9603.652,,
"OUT","Outward","9996D","Unallocated","USD","US Dollar","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,15049.549,,
"OUT","Outward","9996D","Unallocated","USD","US Dollar","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,12636.221,,
"OUT","Outward","9996D","Unallocated","USD","US Dollar","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,22470.373,,
"IN","Inward","9997","SUB-TOTAL","SUB","Reported currency","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,18896.474,,
"IN","Inward","9997","SUB-TOTAL","SUB","Reported currency","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,25037.622,,
"IN","Inward","9997","SUB-TOTAL","SUB","Reported currency","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,24668.878,,
"IN","Inward","9997","SUB-TOTAL","SUB","Reported currency","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,20698.632,,
"IN","Inward","9997","SUB-TOTAL","SUB","Reported currency","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,32183.877,,
"IN","Inward","9997","SUB-TOTAL","SUB","Reported currency","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,28336.686,,
"IN","Inward","9997","SUB-TOTAL","SUB","Reported currency","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,17055.47,,
"IN","Inward","9997","SUB-TOTAL","SUB","Reported currency","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,23027.389,,
"IN","Inward","9997","SUB-TOTAL","SUB","Reported currency","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,23009.008,,
"IN","Inward","9997","SUB-TOTAL","SUB","Reported currency","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,17223.653,,
"IN","Inward","9997","SUB-TOTAL","USD","US Dollar","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,18896.474,,
"IN","Inward","9997","SUB-TOTAL","USD","US Dollar","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,25037.622,,
"IN","Inward","9997","SUB-TOTAL","USD","US Dollar","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,24668.878,,
"IN","Inward","9997","SUB-TOTAL","USD","US Dollar","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,20698.632,,
"IN","Inward","9997","SUB-TOTAL","USD","US Dollar","MEX","Mexico","2007","2007","USD","US Dollar","6","Millions",,,32183.877,,
"IN","Inward","9997","SUB-TOTAL","USD","US Dollar","MEX","Mexico","2008","2008","USD","US Dollar","6","Millions",,,28336.686,,
"IN","Inward","9997","SUB-TOTAL","USD","US Dollar","MEX","Mexico","2009","2009","USD","US Dollar","6","Millions",,,17055.47,,
"IN","Inward","9997","SUB-TOTAL","USD","US Dollar","MEX","Mexico","2010","2010","USD","US Dollar","6","Millions",,,23027.389,,
"IN","Inward","9997","SUB-TOTAL","USD","US Dollar","MEX","Mexico","2011","2011","USD","US Dollar","6","Millions",,,23009.008,,
"IN","Inward","9997","SUB-TOTAL","USD","US Dollar","MEX","Mexico","2012","2012","USD","US Dollar","6","Millions",,,17223.653,,
"IN","Inward","9998","Private purchases and sales of real estate","SUB","Reported currency","MEX","Mexico","2003","2003","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","9998","Private purchases and sales of real estate","SUB","Reported currency","MEX","Mexico","2004","2004","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","9998","Private purchases and sales of real estate","SUB","Reported currency","MEX","Mexico","2005","2005","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
"IN","Inward","9998","Private purchases and sales of real estate","SUB","Reported currency","MEX","Mexico","2006","2006","USD","US Dollar","6","Millions",,,0,"Z","Absolute zero observation"
